mb_code16,ptal
10018960000,4 - Medium-High
10018970000,3 - Medium
10018980000,4 - Medium-High
10018990000,3 - Medium
10019000000,3 - Medium
10019012000,1 - Low
10019021000,5 - High
10019022000,6 - Very High
10019023000,6 - Very High
10019024000,6 - Very High
10019031000,5 - High
10019032000,6 - Very High
10019033000,6 - Very High
10019041000,3 - Medium
10019042000,2 - Low-Medium
10019045000,3 - Medium
10019050000,3 - Medium
10019060000,3 - Medium
10019070000,4 - Medium-High
10019080000,3 - Medium
10019090000,4 - Medium-High
10019110000,3 - Medium
10019123000,3 - Medium
10019124000,3 - Medium
10019125000,3 - Medium
10019130000,3 - Medium
10019140000,1 - Low
10019150000,3 - Medium
10019160000,6 - Very High
10019170000,4 - Medium-High
10019180000,3 - Medium
10019190000,4 - Medium-High
10019200000,6 - Very High
10019210000,6 - Very High
10019220000,6 - Very High
10019230000,6 - Very High
10019240000,4 - Medium-High
10019252000,6 - Very High
10019253000,6 - Very High
10019254000,6 - Very High
10019260000,2 - Low-Medium
10019271000,2 - Low-Medium
10019272000,3 - Medium
10019273000,2 - Low-Medium
10019280000,5 - High
10019290000,3 - Medium
10019300000,2 - Low-Medium
10019310000,1 - Low
10019320000,3 - Medium
10019330000,4 - Medium-High
10019340000,4 - Medium-High
10019360000,6 - Very High
10019370000,2 - Low-Medium
10019380000,6 - Very High
10019390000,6 - Very High
10019400000,1 - Low
10019410000,3 - Medium
10019420000,3 - Medium
10019430000,2 - Low-Medium
10019440000,2 - Low-Medium
10019450000,4 - Medium-High
10019461000,4 - Medium-High
10019462000,3 - Medium
10019470000,5 - High
10019481000,5 - High
10019482000,5 - High
10019490000,6 - Very High
10019500000,6 - Very High
10019520000,6 - Very High
10019530000,3 - Medium
10019541000,2 - Low-Medium
10019542000,2 - Low-Medium
10019550000,2 - Low-Medium
10019560000,3 - Medium
10019570000,6 - Very High
10019580000,6 - Very High
10019590000,5 - High
10019610000,4 - Medium-High
10019620000,4 - Medium-High
10019630000,3 - Medium
10019650000,4 - Medium-High
10019660000,4 - Medium-High
10019670000,2 - Low-Medium
10019680000,6 - Very High
10019690000,6 - Very High
10019701000,6 - Very High
10019702000,6 - Very High
10019711000,3 - Medium
10019730000,2 - Low-Medium
10019740000,2 - Low-Medium
10019750000,5 - High
10019771000,4 - Medium-High
10019772000,4 - Medium-High
10019780000,2 - Low-Medium
10019790000,2 - Low-Medium
10019800000,3 - Medium
10019810000,3 - Medium
10019820000,4 - Medium-High
10019830000,3 - Medium
10019840000,4 - Medium-High
10019851000,3 - Medium
10019852000,3 - Medium
10019853000,3 - Medium
10019855000,2 - Low-Medium
10019860000,4 - Medium-High
10019870000,1 - Low
10019880000,2 - Low-Medium
10019890000,3 - Medium
10019900000,3 - Medium
10019910000,3 - Medium
10019920000,5 - High
10019930000,6 - Very High
10019940000,6 - Very High
10019950000,6 - Very High
10019960000,4 - Medium-High
10019970000,3 - Medium
10019980000,4 - Medium-High
10019990000,4 - Medium-High
10020000000,5 - High
10020010000,1 - Low
10020020000,2 - Low-Medium
10020030000,6 - Very High
10020042000,6 - Very High
10020043000,6 - Very High
10020050000,3 - Medium
10020060000,3 - Medium
10020070000,2 - Low-Medium
10020080000,2 - Low-Medium
10026710000,1 - Low
10020090000,3 - Medium
10020100000,6 - Very High
10020110000,6 - Very High
10020120000,6 - Very High
10020130000,6 - Very High
10020140000,2 - Low-Medium
10020150000,4 - Medium-High
10020170000,3 - Medium
10020181000,3 - Medium
10020182000,4 - Medium-High
10020190000,4 - Medium-High
10020200000,4 - Medium-High
10020210000,2 - Low-Medium
10020220000,3 - Medium
10020230000,3 - Medium
10020240000,2 - Low-Medium
10020250000,4 - Medium-High
10020260000,4 - Medium-High
10020270000,4 - Medium-High
10020280000,6 - Very High
10020290000,6 - Very High
10020300000,4 - Medium-High
10020310000,6 - Very High
10020320000,3 - Medium
10046640000,5 - High
10020340000,3 - Medium
10020350000,5 - High
10020360000,5 - High
10020380000,4 - Medium-High
10020390000,4 - Medium-High
10020400000,2 - Low-Medium
10020410000,1 - Low
10020420000,6 - Very High
10020431000,2 - Low-Medium
10020432000,1 - Low
10020433000,1 - Low
10020440000,3 - Medium
10020450000,3 - Medium
10020460000,1 - Low
10020470000,3 - Medium
10020480000,4 - Medium-High
10020500000,4 - Medium-High
10020511000,1 - Low
10020512000,1 - Low
10020520000,3 - Medium
10020530000,6 - Very High
10020540000,3 - Medium
10020550000,3 - Medium
10020570000,3 - Medium
10020580000,4 - Medium-High
10020591000,6 - Very High
10020592000,6 - Very High
10020593000,6 - Very High
10020594000,6 - Very High
10020600000,6 - Very High
10020610000,5 - High
10020620000,3 - Medium
10020630000,4 - Medium-High
10020650000,3 - Medium
10020660000,4 - Medium-High
10020671000,3 - Medium
10020672000,4 - Medium-High
10020673000,2 - Low-Medium
10020674000,3 - Medium
10020675000,3 - Medium
10020676000,3 - Medium
10020681000,2 - Low-Medium
10020682000,2 - Low-Medium
10020683000,2 - Low-Medium
10020690000,5 - High
10020700000,3 - Medium
10020710000,4 - Medium-High
10020720000,2 - Low-Medium
10020730000,3 - Medium
10020740000,1 - Low
10020750000,3 - Medium
10020760000,4 - Medium-High
10020770000,3 - Medium
10020780000,3 - Medium
10020790000,2 - Low-Medium
10020800000,4 - Medium-High
10020810000,1 - Low
10020820000,3 - Medium
10020830000,4 - Medium-High
10020840000,5 - High
10020850000,3 - Medium
10020860000,1 - Low
10020870000,1 - Low
10020880000,4 - Medium-High
10020890000,2 - Low-Medium
10020901000,2 - Low-Medium
10020902000,2 - Low-Medium
10020910000,5 - High
10021190000,4 - Medium-High
10020920000,5 - High
10020930000,2 - Low-Medium
10020940000,2 - Low-Medium
10020950000,5 - High
10020960000,2 - Low-Medium
10020970000,3 - Medium
10020980000,6 - Very High
10020990000,4 - Medium-High
10021000000,4 - Medium-High
10021010000,3 - Medium
10021020000,5 - High
10021030000,6 - Very High
10021040000,4 - Medium-High
10021050000,5 - High
10021060000,6 - Very High
10021070000,3 - Medium
10021090000,5 - High
10021100000,4 - Medium-High
10021110000,6 - Very High
10021120000,3 - Medium
10021130000,5 - High
10021140000,1 - Low
10021150000,4 - Medium-High
10021161000,1 - Low
10021180000,4 - Medium-High
10021200000,2 - Low-Medium
10021210000,2 - Low-Medium
10021220000,3 - Medium
10021230000,4 - Medium-High
10021241000,2 - Low-Medium
10021242000,1 - Low
10021243000,1 - Low
10021244000,1 - Low
10021250000,2 - Low-Medium
10021270000,1 - Low
10021280000,3 - Medium
10021290000,2 - Low-Medium
10021300000,5 - High
10021310000,2 - Low-Medium
10021320000,4 - Medium-High
10021330000,1 - Low
10021340000,3 - Medium
10021350000,2 - Low-Medium
10021360000,4 - Medium-High
10021370000,1 - Low
10021380000,4 - Medium-High
10021602000,2 - Low-Medium
10021390000,4 - Medium-High
10021400000,3 - Medium
10021410000,3 - Medium
10021420000,3 - Medium
10021431000,6 - Very High
10021432000,6 - Very High
10021440000,6 - Very High
10021450000,5 - High
10021460000,3 - Medium
10021470000,6 - Very High
10021480000,3 - Medium
10021490000,6 - Very High
10021520000,3 - Medium
10021530000,3 - Medium
10021540000,2 - Low-Medium
10021550000,3 - Medium
10021560000,3 - Medium
10021570000,4 - Medium-High
10021591000,3 - Medium
10021592000,3 - Medium
10021593000,3 - Medium
10021594000,3 - Medium
10021601000,3 - Medium
10021621000,2 - Low-Medium
10021622000,2 - Low-Medium
10021630000,5 - High
10021650000,5 - High
10021670000,3 - Medium
10021690000,4 - Medium-High
10021701000,1 - Low
10021702000,2 - Low-Medium
10021703000,3 - Medium
10021720000,5 - High
10021760000,4 - Medium-High
10021770000,6 - Very High
10021790000,3 - Medium
10021810000,6 - Very High
10021820000,4 - Medium-High
10021830000,5 - High
10021840000,2 - Low-Medium
10021860000,1 - Low
10021871000,6 - Very High
10021872000,6 - Very High
10021880000,4 - Medium-High
10021892000,6 - Very High
10022180000,4 - Medium-High
10021910000,2 - Low-Medium
10021920000,4 - Medium-High
10021930000,3 - Medium
10021940000,3 - Medium
10021950000,4 - Medium-High
10021960000,2 - Low-Medium
10021970000,4 - Medium-High
10021980000,2 - Low-Medium
10021990000,2 - Low-Medium
10022000000,5 - High
10022010000,5 - High
10022020000,2 - Low-Medium
10022030000,5 - High
10022040000,2 - Low-Medium
10022050000,2 - Low-Medium
10022060000,2 - Low-Medium
10022090000,3 - Medium
10022100000,3 - Medium
10022111000,6 - Very High
10022112000,6 - Very High
10022120000,5 - High
10022130000,6 - Very High
10022140000,6 - Very High
10022150000,2 - Low-Medium
10022160000,6 - Very High
10022170000,6 - Very High
10022190000,5 - High
10022200000,4 - Medium-High
10022210000,6 - Very High
10022220000,3 - Medium
10022231000,5 - High
10022232000,3 - Medium
10022233000,6 - Very High
10022240000,4 - Medium-High
10022250000,2 - Low-Medium
10022260000,4 - Medium-High
10022280000,1 - Low
10022290000,2 - Low-Medium
10022300000,4 - Medium-High
10022310000,5 - High
10022340000,4 - Medium-High
10022350000,4 - Medium-High
10022360000,6 - Very High
10022370000,1 - Low
10022390000,3 - Medium
10022420000,2 - Low-Medium
10022430000,2 - Low-Medium
10022442000,5 - High
10022450000,4 - Medium-High
10022460000,4 - Medium-High
10022470000,5 - High
10022480000,2 - Low-Medium
10022490000,6 - Very High
10022500000,5 - High
10022511000,4 - Medium-High
10022512000,4 - Medium-High
10022521000,3 - Medium
10022522000,3 - Medium
10022523000,3 - Medium
10022530000,4 - Medium-High
10022540000,4 - Medium-High
10022550000,6 - Very High
10022560000,2 - Low-Medium
10022570000,3 - Medium
10022580000,3 - Medium
10022590000,3 - Medium
10022600000,6 - Very High
10022620000,1 - Low
10022630000,3 - Medium
10022650000,2 - Low-Medium
10022660000,1 - Low
10022670000,3 - Medium
10022680000,4 - Medium-High
10035740000,6 - Very High
10022690000,2 - Low-Medium
10022700000,6 - Very High
10022720000,5 - High
10022740000,6 - Very High
10022751000,3 - Medium
10022752000,3 - Medium
10022753000,3 - Medium
10022754000,3 - Medium
10022755000,2 - Low-Medium
10022756000,3 - Medium
10022770000,2 - Low-Medium
10022790000,3 - Medium
10022800000,3 - Medium
10022810000,4 - Medium-High
10022820000,4 - Medium-High
10022830000,2 - Low-Medium
10022840000,5 - High
10022850000,6 - Very High
10022860000,2 - Low-Medium
10022870000,5 - High
10022880000,4 - Medium-High
10022890000,3 - Medium
10022920000,5 - High
10022930000,3 - Medium
10022940000,4 - Medium-High
10022950000,6 - Very High
10022970000,2 - Low-Medium
10022980000,3 - Medium
10022990000,4 - Medium-High
10023000000,5 - High
10023010000,4 - Medium-High
10023020000,2 - Low-Medium
10023030000,2 - Low-Medium
10023050000,6 - Very High
10023060000,2 - Low-Medium
10023080000,1 - Low
10023090000,3 - Medium
10023100000,3 - Medium
10023110000,3 - Medium
10023120000,1 - Low
10023130000,2 - Low-Medium
10023140000,3 - Medium
10023150000,4 - Medium-High
10023160000,2 - Low-Medium
10023170000,3 - Medium
10023180000,5 - High
10023200000,3 - Medium
10023210000,6 - Very High
10023220000,4 - Medium-High
10023230000,6 - Very High
10023240000,2 - Low-Medium
10023250000,6 - Very High
10023260000,3 - Medium
10023270000,4 - Medium-High
10023280000,5 - High
10023290000,4 - Medium-High
10023300000,4 - Medium-High
10023310000,4 - Medium-High
10023320000,3 - Medium
10023330000,4 - Medium-High
10023340000,1 - Low
10023350000,4 - Medium-High
10023361000,2 - Low-Medium
10023362000,2 - Low-Medium
10023370000,2 - Low-Medium
10023380000,2 - Low-Medium
10023390000,2 - Low-Medium
10023400000,3 - Medium
10023410000,4 - Medium-High
10023420000,2 - Low-Medium
10023430000,4 - Medium-High
10023440000,4 - Medium-High
10023450000,3 - Medium
10023460000,3 - Medium
10023470000,1 - Low
10023480000,1 - Low
10023580000,1 - Low
10023590000,1 - Low
10024670000,1 - Low
10024680000,1 - Low
10023600000,1 - Low
10023620000,1 - Low
10023670000,1 - Low
10023690000,1 - Low
10023770000,1 - Low
10023780000,1 - Low
10023790000,1 - Low
10023840000,1 - Low
10023860000,1 - Low
10026690000,1 - Low
10023871000,1 - Low
10023950000,1 - Low
10023960000,1 - Low
10024700000,1 - Low
10024020000,1 - Low
10024100000,1 - Low
10024110000,1 - Low
10024170000,1 - Low
10024220000,1 - Low
10024230000,1 - Low
10024240000,1 - Low
10024310000,1 - Low
10024710000,1 - Low
10024720000,1 - Low
10024730000,1 - Low
10024740000,1 - Low
10024750000,1 - Low
10024760000,1 - Low
10024770000,1 - Low
10026700000,2 - Low-Medium
10024500000,1 - Low
10024580000,1 - Low
10024620000,1 - Low
10024780000,1 - Low
10024800000,1 - Low
10024830000,1 - Low
10024840000,1 - Low
10024860000,1 - Low
10024870000,1 - Low
10024880000,1 - Low
10024910000,1 - Low
10024920000,1 - Low
10024960000,1 - Low
10025000000,1 - Low
10025010000,1 - Low
10025020000,1 - Low
10025030000,1 - Low
10025080000,1 - Low
10026430000,1 - Low
10025090000,1 - Low
10025120000,1 - Low
10025130000,1 - Low
10025140000,1 - Low
10025150000,1 - Low
10025160000,1 - Low
10025180000,1 - Low
10025190000,1 - Low
10025200000,1 - Low
10025210000,1 - Low
10025220000,1 - Low
10025230000,1 - Low
10025240000,1 - Low
10025270000,1 - Low
10025280000,1 - Low
10026660000,1 - Low
10025340000,1 - Low
10025702000,1 - Low
10025852000,1 - Low
10025853000,1 - Low
10025854000,1 - Low
10025860000,1 - Low
10025870000,1 - Low
10025890000,1 - Low
10025920000,1 - Low
10026000000,1 - Low
10026200000,1 - Low
10026331000,1 - Low
10026332000,1 - Low
10026360000,1 - Low
10026380000,1 - Low
10026390000,1 - Low
10026400000,1 - Low
10026410000,1 - Low
10026420000,1 - Low
10026440000,1 - Low
10026450000,1 - Low
10026511000,1 - Low
10026512000,1 - Low
10026521000,1 - Low
10026522000,1 - Low
10026530000,1 - Low
10026541000,1 - Low
10026542000,1 - Low
10026543000,1 - Low
10026550000,1 - Low
10026570000,1 - Low
10026580000,1 - Low
10026590000,1 - Low
10026600000,1 - Low
10026611000,1 - Low
10026612000,1 - Low
10026620000,1 - Low
10026630000,1 - Low
10026640000,1 - Low
10026650000,1 - Low
10026730000,1 - Low
10026740000,1 - Low
10026750000,1 - Low
10026770000,1 - Low
10026790000,1 - Low
10026800000,1 - Low
10026840000,1 - Low
10026850000,1 - Low
10026860000,1 - Low
10026870000,1 - Low
10026951000,1 - Low
10026952000,1 - Low
10027010000,1 - Low
10027020000,1 - Low
10027150000,1 - Low
10027160000,1 - Low
10027260000,1 - Low
10027350000,1 - Low
10027370000,1 - Low
10027400000,1 - Low
10027410000,1 - Low
10027420000,1 - Low
10027430000,1 - Low
10027450000,1 - Low
10027460000,1 - Low
10027470000,1 - Low
10027480000,1 - Low
10027490000,1 - Low
10027500000,1 - Low
10027510000,1 - Low
10027520000,1 - Low
10027550000,1 - Low
10027560000,1 - Low
10027570000,1 - Low
10027580000,1 - Low
10027590000,1 - Low
10027850000,1 - Low
10027880000,1 - Low
10027890000,1 - Low
10027910000,1 - Low
10027920000,1 - Low
10027960000,1 - Low
10027970000,1 - Low
10027980000,1 - Low
10028010000,1 - Low
10028050000,1 - Low
10028060000,1 - Low
10028070000,1 - Low
10028080000,1 - Low
10028090000,1 - Low
10028140000,1 - Low
10028150000,1 - Low
10028160000,1 - Low
10028170000,1 - Low
10028200000,1 - Low
10028210000,1 - Low
10028230000,1 - Low
10028240000,1 - Low
10028250000,1 - Low
10028260000,1 - Low
10028270000,1 - Low
10028320000,1 - Low
10030510000,5 - High
10028330000,1 - Low
10028340000,1 - Low
10028350000,1 - Low
10028360000,1 - Low
10028370000,1 - Low
10028380000,1 - Low
10028400000,1 - Low
10028410000,1 - Low
10028420000,1 - Low
10028430000,1 - Low
10028440000,1 - Low
10028450000,1 - Low
10028460000,1 - Low
10028470000,1 - Low
10028480000,1 - Low
10028490000,1 - Low
10028510000,1 - Low
10028520000,1 - Low
10028550000,1 - Low
10028570000,1 - Low
10028580000,1 - Low
10028600000,1 - Low
10028620000,1 - Low
10028640000,1 - Low
10028650000,1 - Low
10028660000,1 - Low
10028670000,1 - Low
10028680000,1 - Low
10148142000,1 - Low
10028720000,1 - Low
10028730000,1 - Low
10028740000,2 - Low-Medium
10028750000,1 - Low
10028760000,1 - Low
10028810000,1 - Low
10028830000,1 - Low
10028840000,1 - Low
10028850000,1 - Low
10028860000,1 - Low
10028880000,1 - Low
10028940000,1 - Low
10028950000,1 - Low
10028960000,1 - Low
10028970000,1 - Low
10028980000,1 - Low
10029000000,1 - Low
10029040000,1 - Low
10031890000,3 - Medium
10031630000,2 - Low-Medium
10031640000,4 - Medium-High
10031650000,5 - High
10031660000,4 - Medium-High
10031670000,4 - Medium-High
10031680000,5 - High
10031690000,2 - Low-Medium
10031700000,3 - Medium
10031710000,6 - Very High
10031720000,6 - Very High
10031730000,4 - Medium-High
10031740000,3 - Medium
10031750000,6 - Very High
10031760000,3 - Medium
10031770000,4 - Medium-High
10031780000,5 - High
10031790000,5 - High
10031800000,4 - Medium-High
10031820000,6 - Very High
10031840000,6 - Very High
10031850000,6 - Very High
10031860000,6 - Very High
10031880000,3 - Medium
10294320000,2 - Low-Medium
10031900000,3 - Medium
10031910000,4 - Medium-High
10031920000,6 - Very High
10031940000,4 - Medium-High
10031950000,5 - High
10031960000,6 - Very High
10031970000,6 - Very High
10031980000,2 - Low-Medium
10031990000,5 - High
10032000000,6 - Very High
10032010000,5 - High
10032020000,6 - Very High
10032030000,6 - Very High
10032040000,5 - High
10032050000,6 - Very High
10032060000,6 - Very High
10032070000,6 - Very High
10032080000,6 - Very High
10032120000,6 - Very High
10032130000,5 - High
10032140000,5 - High
10032150000,4 - Medium-High
10032160000,6 - Very High
10339490000,3 - Medium
10032180000,5 - High
10032190000,6 - Very High
10032200000,5 - High
10032210000,6 - Very High
10032220000,6 - Very High
10032240000,6 - Very High
10032250000,6 - Very High
10032260000,2 - Low-Medium
10032270000,3 - Medium
10032280000,3 - Medium
10032290000,4 - Medium-High
10032320000,3 - Medium
10032330000,3 - Medium
10032340000,5 - High
10032350000,5 - High
10032360000,2 - Low-Medium
10032370000,2 - Low-Medium
10032380000,4 - Medium-High
10032390000,4 - Medium-High
10032400000,3 - Medium
10032410000,5 - High
10032420000,3 - Medium
10032430000,2 - Low-Medium
10032440000,3 - Medium
